id_pedido,id_cliente,id_producto,id_transportista,region_destino,monto_venta,costo_envio,costo_producto,fecha_pedido,fecha_promesa,fecha_entrega,estado_envio,dias_transcurridos_reales,dias_prometidos,indicador_cumplimiento,margen_operativo_pedido
PED-11195,CLI-1100,PROD-126,TR-101,Oeste,852,18.85,1686,2026-03-31,2026-04-03,2026-04-03,Entregado,3.0,3,A Tiempo,-852.85
PED-11196,CLI-1044,PROD-112,TR-103,Norte,214,29.73,318,2025-06-13,2025-06-18,2025-06-17,Entregado,4.0,5,A Tiempo,-133.73
PED-11197,CLI-1129,PROD-103,TR-104,Centro,1407,33.64,272,2026-05-13,2026-05-17,2026-05-17,Entregado,4.0,4,A Tiempo,1101.36
PED-11198,CLI-1052,PROD-102,TR-101,Oeste,2529,9.24,563,2024-01-27,2024-01-30,2024-01-31,Entregado,4.0,3,Atrasado,1956.7600000000002
PED-11199,CLI-1020,PROD-118,TR-104,Norte,176,25.23,135,2024-01-26,2024-01-30,2024-01-29,Entregado,3.0,4,A Tiempo,15.77000000000001
PED-11200,CLI-1091,PROD-105,TR-102,Norte,440,30.77,828,2025-10-30,2025-11-03,2025-11-03,Entregado,4.0,4,A Tiempo,-418.77
PED-11201,CLI-1096,PROD-124,TR-103,Sur,335,9.11,543,2025-11-06,2025-11-11,,Cancelado,,5,En Tránsito / Pendiente,-217.11
PED-11202,CLI-1026,PROD-103,TR-104,Sur,938,32.21,544,2025-09-02,2025-09-06,2025-09-05,Entregado,3.0,4,A Tiempo,361.78999999999996
PED-11203,CLI-1023,PROD-102,TR-104,Centro,1686,21.51,563,2026-05-14,2026-05-18,2026-05-17,Entregado,3.0,4,A Tiempo,1101.49
PED-11204,CLI-1005,PROD-113,TR-101,Oeste,211,19.63,306,2025-05-13,2025-05-16,2025-05-15,Entregado,2.0,3,A Tiempo,-114.63
PED-11205,CLI-1080,PROD-120,TR-104,Norte,839,25.98,541,2026-04-07,2026-04-11,2026-04-11,Entregado,4.0,4,A Tiempo,272.02
PED-11206,CLI-1008,PROD-103,TR-103,Centro,1407,8.63,816,2024-12-21,2024-12-26,2024-12-27,Entregado,6.0,5,Atrasado,582.3699999999999
PED-11207,CLI-1065,PROD-129,TR-101,Oeste,65,22.06,51,2024-07-16,2024-07-19,2024-07-20,Entregado,4.0,3,Atrasado,-8.060000000000002
PED-11208,CLI-1093,PROD-103,TR-102,Norte,469,26.83,816,2024-01-31,2024-02-04,2024-02-03,Entregado,3.0,4,A Tiempo,-373.83
PED-11209,CLI-1032,PROD-108,TR-103,Centro,168,23.11,75,2025-05-08,2025-05-13,2025-05-12,Entregado,4.0,5,A Tiempo,69.88999999999999
PED-11210,CLI-1075,PROD-114,TR-104,Oeste,301,13.08,362,2025-03-22,2025-03-26,2025-03-26,Entregado,4.0,4,A Tiempo,-74.07999999999998
PED-11211,CLI-1071,PROD-112,TR-101,Este,428,29.54,106,2025-08-20,2025-08-23,,Cancelado,,3,En Tránsito / Pendiente,292.46
PED-11212,CLI-1124,PROD-113,TR-104,Sur,422,11.35,306,2025-03-09,2025-03-13,2025-03-13,Entregado,4.0,4,A Tiempo,104.64999999999998
PED-11213,CLI-1098,PROD-113,TR-102,Sur,211,12.93,204,2025-08-03,2025-08-07,2025-08-08,Entregado,5.0,4,Atrasado,-5.930000000000007
PED-11214,CLI-1130,PROD-108,TR-104,Centro,252,19.06,50,2024-10-27,2024-10-31,2024-11-01,Entregado,5.0,4,Atrasado,182.94
PED-11215,CLI-1082,PROD-113,TR-102,Centro,633,18.36,204,2025-01-01,2025-01-05,2025-01-04,Entregado,3.0,4,A Tiempo,410.64
PED-11216,CLI-1080,PROD-103,TR-101,Norte,469,23.54,544,2024-11-22,2024-11-25,2024-11-26,Entregado,4.0,3,Atrasado,-98.54000000000002
PED-11217,CLI-1059,PROD-117,TR-101,Sur,1377,11.23,272,2025-01-29,2025-02-01,2025-01-31,Entregado,2.0,3,A Tiempo,1093.77
PED-11218,CLI-1071,PROD-122,TR-101,Este,630,16.92,214,2025-08-10,2025-08-13,2025-08-13,Entregado,3.0,3,A Tiempo,399.08000000000004
PED-11219,CLI-1081,PROD-106,TR-102,Oeste,867,19.66,1118,2024-02-20,2024-02-24,2024-02-24,Entregado,4.0,4,A Tiempo,-270.65999999999997
PED-11220,CLI-1031,PROD-114,TR-102,Norte,301,9.06,543,2025-09-07,2025-09-11,2025-09-11,Entregado,4.0,4,A Tiempo,-251.06
PED-11221,CLI-1004,PROD-120,TR-101,Sur,839,32.83,1623,2025-04-17,2025-04-20,2025-04-20,Entregado,3.0,3,A Tiempo,-816.83
PED-11222,CLI-1010,PROD-110,TR-101,Oeste,615,15.78,248,2024-03-12,2024-03-15,2024-03-15,Entregado,3.0,3,A Tiempo,351.22
PED-11223,CLI-1088,PROD-112,TR-101,Sur,642,18.92,106,2025-07-23,2025-07-26,2025-07-26,Entregado,3.0,3,A Tiempo,517.08
PED-11224,CLI-1116,PROD-115,TR-101,Centro,243,14.44,108,2026-05-13,2026-05-16,2026-05-17,Entregado,4.0,3,Atrasado,120.56
PED-11225,CLI-1035,PROD-103,TR-103,Centro,469,10.83,272,2026-06-01,2026-06-06,2026-06-06,Entregado,5.0,5,A Tiempo,186.17000000000002
PED-11226,CLI-1094,PROD-126,TR-101,Oeste,852,9.77,562,2025-12-05,2025-12-08,2025-12-08,Entregado,3.0,3,A Tiempo,280.23
PED-11227,CLI-1077,PROD-102,TR-103,Norte,1686,13.01,1689,2024-12-03,2024-12-08,2024-12-08,Entregado,5.0,5,A Tiempo,-16.00999999999999
PED-11228,CLI-1035,PROD-118,TR-104,Centro,264,25.38,90,2024-05-02,2024-05-06,2024-05-05,Entregado,3.0,4,A Tiempo,148.62
PED-11229,CLI-1031,PROD-116,TR-102,Norte,928,28.98,574,2025-08-14,2025-08-18,2025-08-18,Entregado,4.0,4,A Tiempo,325.02
PED-11230,CLI-1123,PROD-107,TR-101,Este,470,23.3,552,2024-09-27,2024-09-30,,Cancelado,,3,En Tránsito / Pendiente,-105.30000000000001
PED-11231,CLI-1052,PROD-122,TR-101,Oeste,210,26.27,107,2024-03-17,2024-03-20,2024-03-19,Entregado,2.0,3,A Tiempo,76.72999999999999
PED-11232,CLI-1119,PROD-126,TR-104,Centro,852,28.68,1686,2024-07-11,2024-07-15,2024-07-15,Entregado,4.0,4,A Tiempo,-862.68
PED-11233,CLI-1131,PROD-127,TR-103,Sur,108,12.58,93,2026-02-17,2026-02-22,2026-02-23,Entregado,6.0,5,Atrasado,2.4200000000000017
PED-11234,CLI-1033,PROD-107,TR-103,Oeste,1410,29.17,276,2025-01-29,2025-02-03,2025-02-04,Entregado,6.0,5,Atrasado,1104.83
PED-11235,CLI-1071,PROD-113,TR-102,Este,633,12.4,102,2025-12-03,2025-12-07,,Cancelado,,4,En Tránsito / Pendiente,518.6
PED-11236,CLI-1028,PROD-107,TR-101,Sur,940,22.57,828,2025-04-16,2025-04-19,2025-04-18,Entregado,2.0,3,A Tiempo,89.42999999999995
PED-11237,CLI-1090,PROD-108,TR-101,Sur,84,19.02,25,2025-07-17,2025-07-20,2025-07-25,Entregado,8.0,3,Atrasado,39.980000000000004
PED-11238,CLI-1085,PROD-101,TR-104,Norte,201,27.9,38,2024-10-06,2024-10-10,2024-10-09,Entregado,3.0,4,A Tiempo,135.1
PED-11239,CLI-1108,PROD-106,TR-103,Este,1734,24.6,1677,2024-07-12,2024-07-17,2024-07-18,Entregado,6.0,5,Atrasado,32.40000000000009
PED-11240,CLI-1027,PROD-121,TR-101,Oeste,64,9.91,36,2025-10-23,2025-10-26,2025-10-25,Entregado,2.0,3,A Tiempo,18.090000000000003
PED-11241,CLI-1009,PROD-118,TR-103,Centro,176,31.89,45,2024-09-01,2024-09-06,2024-09-08,Entregado,7.0,5,Atrasado,99.11000000000001
PED-11242,CLI-1103,PROD-112,TR-104,Oeste,428,13.95,212,2024-04-13,2024-04-17,2024-04-18,Entregado,5.0,4,Atrasado,202.05
PED-11243,CLI-1088,PROD-120,TR-103,Sur,839,13.4,541,2025-12-23,2025-12-28,,Cancelado,,5,En Tránsito / Pendiente,284.6
PED-11244,CLI-1122,PROD-123,TR-103,Centro,459,26.56,556,2026-05-23,2026-05-28,2026-05-27,Entregado,4.0,5,A Tiempo,-123.56
PED-11245,CLI-1042,PROD-105,TR-103,Este,1320,19.84,552,2025-04-11,2025-04-16,2025-04-15,Entregado,4.0,5,A Tiempo,748.1600000000001
PED-11246,CLI-1005,PROD-105,TR-103,Oeste,1320,34.19,552,2026-06-21,2026-06-26,2026-06-28,Entregado,7.0,5,Atrasado,733.81
PED-11247,CLI-1125,PROD-127,TR-102,Centro,162,34.75,93,2025-04-28,2025-05-02,2025-05-04,Entregado,6.0,4,Atrasado,34.25
PED-11248,CLI-1134,PROD-116,TR-102,Sur,464,29.8,574,2026-02-12,2026-02-16,2026-02-15,Entregado,3.0,4,A Tiempo,-139.8
PED-11249,CLI-1085,PROD-114,TR-104,Norte,602,21.39,543,2026-01-22,2026-01-26,2026-01-27,Entregado,5.0,4,Atrasado,37.610000000000014
PED-11250,CLI-1003,PROD-126,TR-103,Norte,2556,21.34,1686,2024-11-04,2024-11-09,2024-11-10,Entregado,6.0,5,Atrasado,848.6599999999999
